"DeployID","Ptt","Date","Most.Likely.Latitude","Most.Likely.Longitude","Observation.Type","Observed.SST","Satellite.SST","Observed.Depth","Bathymetry.Depth","Observation.LL..MSS.","Observation.Score","Sunrise","Sunset","date","chlo_date","matched_lat","matched_lon","matched_chl.m"
"THUALB_2022_04",233568,"16-Jul-2022 05:03:47",12.525,198.625,"Light - Dusk",NA,NA,176,5721,NA,0.1000040278509,"","",2022-07-16,"2022-07-01T00:00:00Z",12.5208333333333,198.645833333333,0.06395349
"THUALB_2022_04",233568,"16-Jul-2022 12:00:00",12.6,198.425,"None",NA,NA,NA,NA,NA,NA,"","",2022-07-16,"2022-07-01T00:00:00Z",12.6041666666667,198.4375,0.0675983
"THUALB_2022_04",233568,"16-Jul-2022 16:00:02",12.7,198.325,"SST",27.5,27.4233333717452,4,5773,NA,87.3451902817731,"","",2022-07-16,"2022-07-01T00:00:00Z",12.6875,198.3125,0.065720834
"THUALB_2022_04",233568,"16-Jul-2022 16:01:17",12.7,198.325,"Light - Dawn",NA,NA,208,5773,NA,0.10000116109809,"","",2022-07-16,"2022-07-01T00:00:00Z",12.6875,198.3125,0.065720834
"THUALB_2022_04",233568,"17-Jul-2022 00:00:00",12.825,198.1,"None",NA,NA,NA,NA,NA,NA,"17-Jul-2022 16:29:56","18-Jul-2022 05:17:35",2022-07-17,"2022-08-01T00:00:00Z",12.8125,198.104166666667,0.048758373
"THUALB_2022_04",233568,"17-Jul-2022 12:00:00",13.5,197.7,"None",NA,NA,NA,NA,NA,NA,"","",2022-07-17,"2022-08-01T00:00:00Z",13.4791666666667,197.6875,0.05039691
"THUALB_2022_04",233568,"17-Jul-2022 16:00:02",13.625,197.6,"SST",27.1,27.1833336006271,2,5771,NA,68.7871569037863,"","",2022-07-17,"2022-08-01T00:00:00Z",13.6041666666667,197.604166666667,0.04688324
"THUALB_2022_04",233568,"17-Jul-2022 16:10:02",13.625,197.6,"Light - Dawn",NA,NA,176,5771,NA,0.107592091596308,"","",2022-07-17,"2022-08-01T00:00:00Z",13.6041666666667,197.604166666667,0.04688324
"THUALB_2022_04",233568,"18-Jul-2022 00:00:00",13.675,197.575,"None",NA,NA,NA,NA,NA,NA,"18-Jul-2022 16:30:55","19-Jul-2022 05:20:57",2022-07-18,"2022-08-01T00:00:00Z",13.6875,197.5625,0.04602873
"THUALB_2022_04",233568,"18-Jul-2022 05:06:17",13.775,197.5,"Light - Dusk",NA,NA,144,5789,NA,0.103893555976034,"","",2022-07-18,"2022-08-01T00:00:00Z",13.7708333333333,197.520833333333,0.04822576
"THUALB_2022_04",233568,"18-Jul-2022 12:00:00",13.925,197.4,"None",NA,NA,NA,NA,NA,NA,"","",2022-07-18,"2022-08-01T00:00:00Z",13.9375,197.395833333333,0.049511123
"THUALB_2022_04",233568,"18-Jul-2022 15:00:02",12.15,196.625,"SST",26.8,27.1837494443081,2,5546,NA,53.0809399960294,"","",2022-07-18,"2022-08-01T00:00:00Z",12.1458333333333,196.645833333333,0.056271303
"THUALB_2022_04",233568,"18-Jul-2022 16:10:02",12.15,196.625,"Light - Dawn",NA,NA,112,5546,NA,0.783247948288665,"","",2022-07-18,"2022-08-01T00:00:00Z",12.1458333333333,196.645833333333,0.056271303
"THUALB_2022_04",233568,"19-Jul-2022 00:00:00",14,197.2,"None",NA,NA,NA,NA,NA,NA,"19-Jul-2022 16:32:09","20-Jul-2022 05:22:50",2022-07-19,"2022-08-01T00:00:00Z",13.9791666666667,197.1875,0.04749633
"THUALB_2022_04",233568,"19-Jul-2022 04:51:17",14.025,197.1,"Light - Dusk",NA,NA,144,5769,NA,0.0999999999999995,"","",2022-07-19,"2022-08-01T00:00:00Z",14.0208333333333,197.104166666667,0.047291145
"THUALB_2022_04",233568,"19-Jul-2022 11:00:02",14.05,196.95,"SST",26.9,26.8691660424515,1,5706,NA,62.3975681363554,"","",2022-07-19,"2022-08-01T00:00:00Z",14.0625,196.9375,0.046954297
"THUALB_2022_04",233568,"19-Jul-2022 12:00:00",14.05,196.95,"None",NA,NA,NA,NA,NA,NA,"","",2022-07-19,"2022-08-01T00:00:00Z",14.0625,196.9375,0.046954297
"THUALB_2022_04",233568,"19-Jul-2022 16:05:02",14.05,196.9,"Light - Dawn",NA,NA,80,5706,NA,22.5211850580605,"","",2022-07-19,"2022-08-01T00:00:00Z",14.0625,196.895833333333,0.046736524
"THUALB_2022_04",233568,"20-Jul-2022 00:00:00",14.075,197,"None",NA,NA,NA,NA,NA,NA,"20-Jul-2022 16:33:07","21-Jul-2022 05:23:35",2022-07-20,"2022-08-01T00:00:00Z",14.0625,197.020833333333,0.04545062
"THUALB_2022_04",233568,"20-Jul-2022 04:48:47",14.1,197.1,"Light - Dusk",NA,NA,144,5769,NA,0.120269501180278,"","",2022-07-20,"2022-08-01T00:00:00Z",14.1041666666667,197.104166666667,0.046642296
"THUALB_2022_04",233568,"20-Jul-2022 12:00:00",14.125,197.3,"None",NA,NA,NA,NA,NA,NA,"","",2022-07-20,"2022-08-01T00:00:00Z",14.1041666666667,197.3125,0.045813955
"THUALB_2022_04",233568,"20-Jul-2022 15:00:02",14.175,197.375,"SST",26.9,26.8924999098425,1,5722,NA,64.8064668121582,"","",2022-07-20,"2022-08-01T00:00:00Z",14.1875,197.395833333333,0.04697503
"THUALB_2022_04",233568,"20-Jul-2022 16:03:47",14.175,197.375,"Light - Dawn",NA,NA,144,5722,NA,2.16699027586002,"","",2022-07-20,"2022-08-01T00:00:00Z",14.1875,197.395833333333,0.04697503
"THUALB_2022_04",233568,"21-Jul-2022 00:00:00",14.15,197.45,"None",NA,NA,NA,NA,NA,NA,"21-Jul-2022 16:31:28","22-Jul-2022 05:21:43",2022-07-21,"2022-08-01T00:00:00Z",14.1458333333333,197.4375,0.0468045
"THUALB_2022_04",233568,"21-Jul-2022 05:16:17",14.075,197.55,"Light - Dusk",NA,NA,144,5732,NA,1.10430719359512,"","",2022-07-21,"2022-08-01T00:00:00Z",14.0625,197.5625,0.048992317
"THUALB_2022_04",233568,"21-Jul-2022 12:00:00",13.925,197.8,"None",NA,NA,NA,NA,NA,NA,"","",2022-07-21,"2022-08-01T00:00:00Z",13.9375,197.8125,0.048371516
"THUALB_2022_04",233568,"21-Jul-2022 12:00:02",13.925,197.8,"SST",27.1,26.9799990792628,1,5754,NA,70.3839431152663,"","",2022-07-21,"2022-08-01T00:00:00Z",13.9375,197.8125,0.048371516
"THUALB_2022_04",233568,"21-Jul-2022 15:57:32",14.1,197.85,"Light - Dawn",NA,NA,112,5742,NA,0.571567390807628,"","",2022-07-21,"2022-08-01T00:00:00Z",14.1041666666667,197.854166666667,0.048831243
"THUALB_2022_04",233568,"22-Jul-2022 00:00:00",13.925,197.6,"None",NA,NA,NA,NA,NA,NA,"22-Jul-2022 16:31:30","23-Jul-2022 05:20:34",2022-07-22,"2022-08-01T00:00:00Z",13.9375,197.604166666667,0.047875434
"THUALB_2022_04",233568,"22-Jul-2022 04:31:17",13.85,197.5,"Light - Dusk",NA,NA,144,5789,NA,0.1,"","",2022-07-22,"2022-08-01T00:00:00Z",13.8541666666667,197.520833333333,0.051448457
"THUALB_2022_04",233568,"22-Jul-2022 12:00:00",13.725,197.4,"None",NA,NA,NA,NA,NA,NA,"","",2022-07-22,"2022-08-01T00:00:00Z",13.7291666666667,197.395833333333,0.048414864
"THUALB_2022_04",233568,"22-Jul-2022 13:00:02",13.7,197.4,"SST",27.4,27.346249956908,0,5660,NA,68.1416215499884,"","",2022-07-22,"2022-08-01T00:00:00Z",13.6875,197.395833333333,0.049151096
"THUALB_2022_04",233568,"22-Jul-2022 16:05:02",13.725,197.375,"Light - Dawn",NA,NA,176,5660,NA,0.600039164386855,"","",2022-07-22,"2022-08-01T00:00:00Z",13.7291666666667,197.395833333333,0.048414864
"THUALB_2022_04",233568,"23-Jul-2022 00:00:00",13.675,197.375,"None",NA,NA,NA,NA,NA,NA,"23-Jul-2022 16:33:03","24-Jul-2022 05:20:52",2022-07-23,"2022-08-01T00:00:00Z",13.6875,197.395833333333,0.049151096
"THUALB_2022_04",233568,"23-Jul-2022 12:00:00",13.275,197.575,"None",NA,NA,NA,NA,NA,NA,"","",2022-07-23,"2022-08-01T00:00:00Z",13.2708333333333,197.5625,0.050464284
"THUALB_2022_04",233568,"24-Jul-2022 00:00:00",12.875,197.7,"None",NA,NA,NA,NA,NA,NA,"24-Jul-2022 16:33:15","25-Jul-2022 05:18:07",2022-07-24,"2022-08-01T00:00:00Z",12.8541666666667,197.6875,0.04923103
"THUALB_2022_04",233568,"24-Jul-2022 12:00:00",12.675,197.725,"None",NA,NA,NA,NA,NA,NA,"","",2022-07-24,"2022-08-01T00:00:00Z",12.6875,197.729166666667,0.050722823
"THUALB_2022_04",233568,"25-Jul-2022 00:00:00",12.475,197.675,"None",NA,NA,NA,NA,NA,NA,"25-Jul-2022 16:34:11","26-Jul-2022 05:17:23",2022-07-25,"2022-08-01T00:00:00Z",12.4791666666667,197.6875,0.055381987
"THUALB_2022_04",233568,"25-Jul-2022 04:53:47",12.4,197.625,"Light - Dusk",NA,NA,176,5618,NA,6.00761324251512,"","",2022-07-25,"2022-08-01T00:00:00Z",12.3958333333333,197.645833333333,0.051455982
"THUALB_2022_04",233568,"25-Jul-2022 10:00:02",12.475,197.55,"SST",27.2,27.4716655551946,2,5618,NA,67.091278597791,"","",2022-07-25,"2022-08-01T00:00:00Z",12.4791666666667,197.5625,0.051523242
"THUALB_2022_04",233568,"25-Jul-2022 12:00:00",12.5,197.5,"None",NA,NA,NA,NA,NA,NA,"","",2022-07-25,"2022-08-01T00:00:00Z",12.4791666666667,197.520833333333,0.051165704
"THUALB_2022_04",233568,"25-Jul-2022 16:16:17",12.575,197.4,"Light - Dawn",NA,NA,176,5529,NA,37.0424160831079,"","",2022-07-25,"2022-08-01T00:00:00Z",12.5625,197.395833333333,0.051718622
"THUALB_2022_04",233568,"26-Jul-2022 00:00:00",14.225,196.6,"None",NA,NA,NA,NA,NA,NA,"26-Jul-2022 16:36:05","27-Jul-2022 05:24:04",2022-07-26,"2022-08-01T00:00:00Z",14.2291666666667,196.604166666667,0.04730332
"THUALB_2022_04",233568,"26-Jul-2022 12:00:00",14.2,196.575,"None",NA,NA,NA,NA,NA,NA,"","",2022-07-26,"2022-08-01T00:00:00Z",14.1875,196.5625,0.048498984
"THUALB_2022_04",233568,"26-Jul-2022 16:00:02",14.175,196.575,"SST",26.5,26.9133310008932,1,5671,NA,39.3854439090198,"","",2022-07-26,"2022-08-01T00:00:00Z",14.1875,196.5625,0.048498984
"THUALB_2022_04",233568,"26-Jul-2022 16:13:47",14.175,196.575,"Light - Dawn",NA,NA,144,5671,NA,22.4000259468157,"","",2022-07-26,"2022-08-01T00:00:00Z",14.1875,196.5625,0.048498984
"THUALB_2022_04",233568,"27-Jul-2022 00:00:00",14.275,196.825,"None",NA,NA,NA,NA,NA,NA,"27-Jul-2022 16:35:21","28-Jul-2022 05:22:58",2022-07-27,"2022-08-01T00:00:00Z",14.2708333333333,196.8125,0.045691498
"THUALB_2022_04",233568,"27-Jul-2022 04:40:02",14.325,197,"Light - Dusk",NA,NA,208,5703,NA,0.1,"","",2022-07-27,"2022-08-01T00:00:00Z",14.3125,197.020833333333,0.048699863
"THUALB_2022_04",233568,"27-Jul-2022 05:15:02",14.325,197,"Light - Dusk",NA,NA,80,5703,NA,0.504614591523163,"","",2022-07-27,"2022-08-01T00:00:00Z",14.3125,197.020833333333,0.048699863
"THUALB_2022_04",233568,"27-Jul-2022 12:00:00",14.375,197.225,"None",NA,NA,NA,NA,NA,NA,"","",2022-07-27,"2022-08-01T00:00:00Z",14.3541666666667,197.229166666667,0.048762005
"THUALB_2022_04",233568,"27-Jul-2022 12:00:02",14.375,197.225,"SST",26.4,26.6399989266749,1,5703,NA,45.8047180501162,"","",2022-07-27,"2022-08-01T00:00:00Z",14.3541666666667,197.229166666667,0.048762005
"THUALB_2022_04",233568,"27-Jul-2022 16:06:17",14.4,197.375,"Light - Dawn",NA,NA,208,5694,NA,0.100000000000049,"","",2022-07-27,"2022-08-01T00:00:00Z",14.3958333333333,197.395833333333,0.049165145
"THUALB_2022_04",233568,"28-Jul-2022 00:00:00",14.475,197.6,"None",NA,NA,NA,NA,NA,NA,"28-Jul-2022 16:32:13","29-Jul-2022 05:19:51",2022-07-28,"2022-08-01T00:00:00Z",14.4791666666667,197.604166666667,0.049319647
"THUALB_2022_04",233568,"28-Jul-2022 05:10:02",14.55,197.7,"Light - Dusk",NA,NA,80,5787,NA,56.671567547332,"","",2022-07-28,"2022-08-01T00:00:00Z",14.5625,197.6875,0.04975724
"THUALB_2022_04",233568,"28-Jul-2022 11:00:02",14.55,197.85,"SST",26.4,26.6108315924362,2,5758,NA,53.5491859223191,"","",2022-07-28,"2022-08-01T00:00:00Z",14.5625,197.854166666667,0.047378916
"THUALB_2022_04",233568,"28-Jul-2022 12:00:00",14.55,197.875,"None",NA,NA,NA,NA,NA,NA,"","",2022-07-28,"2022-08-01T00:00:00Z",14.5625,197.895833333333,0.048568346
"THUALB_2022_04",233568,"28-Jul-2022 16:15:02",14.575,197.95,"Light - Dawn",NA,NA,144,5758,NA,0.342767346112498,"","",2022-07-28,"2022-08-01T00:00:00Z",14.5625,197.9375,0.04944455
"THUALB_2022_04",233568,"29-Jul-2022 00:00:00",14.625,198.125,"None",NA,NA,NA,NA,NA,NA,"29-Jul-2022 16:30:08","30-Jul-2022 05:17:40",2022-07-29,"2022-08-01T00:00:00Z",14.6041666666667,198.145833333333,0.05093608
"THUALB_2022_04",233568,"29-Jul-2022 04:56:17",14.65,198.25,"Light - Dusk",NA,NA,144,5751,NA,0.101652620246872,"","",2022-07-29,"2022-08-01T00:00:00Z",14.6458333333333,198.270833333333,0.050198346
"THUALB_2022_04",233568,"29-Jul-2022 11:00:02",14.7,198.375,"SST",26.4,26.6166684072547,3,5755,NA,54.2573423546581,"","",2022-07-29,"2022-08-01T00:00:00Z",14.6875,198.395833333333,0.048677593
"THUALB_2022_04",233568,"29-Jul-2022 12:00:00",14.7,198.375,"None",NA,NA,NA,NA,NA,NA,"","",2022-07-29,"2022-08-01T00:00:00Z",14.6875,198.395833333333,0.048677593
"THUALB_2022_04",233568,"29-Jul-2022 16:10:02",14.75,198.425,"Light - Dawn",NA,NA,112,5671,NA,0.100003517120323,"","",2022-07-29,"2022-08-01T00:00:00Z",14.7291666666667,198.4375,0.050621465
"THUALB_2022_04",233568,"30-Jul-2022 00:00:00",14.825,198.55,"None",NA,NA,NA,NA,NA,NA,"30-Jul-2022 16:28:24","31-Jul-2022 05:15:55",2022-07-30,"2022-08-01T00:00:00Z",14.8125,198.5625,0.05184803
"THUALB_2022_04",233568,"30-Jul-2022 12:00:00",14.925,198.725,"None",NA,NA,NA,NA,NA,NA,"","",2022-07-30,"2022-08-01T00:00:00Z",14.9375,198.729166666667,0.051929124
"THUALB_2022_04",233568,"31-Jul-2022 00:00:00",15.05,198.9,"None",NA,NA,NA,NA,NA,NA,"31-Jul-2022 16:26:55","01-Aug-2022 05:14:29",2022-07-31,"2022-08-01T00:00:00Z",15.0625,198.895833333333,0.053089894
"THUALB_2022_04",233568,"31-Jul-2022 05:16:17",15.075,198.925,"Light - Dusk",NA,NA,80,5701,NA,14.5703588550175,"","",2022-07-31,"2022-08-01T00:00:00Z",15.0625,198.9375,0.053188365
"THUALB_2022_04",233568,"31-Jul-2022 12:00:00",15.1,199.1,"None",NA,NA,NA,NA,NA,NA,"","",2022-07-31,"2022-08-01T00:00:00Z",15.1041666666667,199.104166666667,0.05304569
"THUALB_2022_04",233568,"31-Jul-2022 15:00:02",15.075,199.15,"SST",26.3,26.6312471199477,3,5661,NA,50.0325902885551,"","",2022-07-31,"2022-08-01T00:00:00Z",15.0625,199.145833333333,0.05025972
"THUALB_2022_04",233568,"31-Jul-2022 16:17:32",15.1,199.175,"Light - Dawn",NA,NA,144,5661,NA,8.9375129865949,"","",2022-07-31,"2022-08-01T00:00:00Z",15.1041666666667,199.1875,0.04868108
"THUALB_2022_04",233568,"01-Aug-2022 00:00:00",15.275,199.425,"None",NA,NA,NA,NA,NA,NA,"01-Aug-2022 16:24:45","02-Aug-2022 05:12:19",2022-08-01,"2022-08-01T00:00:00Z",15.2708333333333,199.4375,0.05387702
"THUALB_2022_04",233568,"01-Aug-2022 05:02:32",15.55,199.675,"Light - Dusk",NA,NA,80,5663,NA,57.7507767976879,"","",2022-08-01,"2022-08-01T00:00:00Z",15.5625,199.6875,0.054336615
"THUALB_2022_04",233568,"01-Aug-2022 12:00:00",15.8,199.975,"None",NA,NA,NA,NA,NA,NA,"","",2022-08-01,"2022-08-01T00:00:00Z",15.8125,199.979166666667,0.05629031
"THUALB_2022_04",233568,"01-Aug-2022 12:00:02",15.8,199.975,"SST",26.4,26.5399981100029,2,5673,NA,64.4126422371348,"","",2022-08-01,"2022-08-01T00:00:00Z",15.8125,199.979166666667,0.05629031
"THUALB_2022_04",233568,"01-Aug-2022 16:18:47",15.775,200.05,"Light - Dawn",NA,NA,80,5685,NA,0.117669030484673,"","",2022-08-01,"2022-08-01T00:00:00Z",15.7708333333333,200.0625,0.05514992
"THUALB_2022_04",233568,"02-Aug-2022 00:00:00",15.7,200.2,"None",NA,NA,NA,NA,NA,NA,"02-Aug-2022 16:21:18","03-Aug-2022 05:09:25",2022-08-02,"2022-08-01T00:00:00Z",15.6875,200.1875,0.05721486
"THUALB_2022_04",233568,"02-Aug-2022 04:25:02",15.7,200.3,"Light - Dusk",NA,NA,176,5686,NA,2.31178157153357,"","",2022-08-02,"2022-08-01T00:00:00Z",15.6875,200.3125,0.057585184
"THUALB_2022_04",233568,"02-Aug-2022 12:00:00",15.7,200.475,"None",NA,NA,NA,NA,NA,NA,"","",2022-08-02,"2022-08-01T00:00:00Z",15.6875,200.479166666667,0.058126524
"THUALB_2022_04",233568,"02-Aug-2022 16:25:02",15.725,200.575,"Light - Dawn",NA,NA,144,5759,NA,2.66255203171468,"","",2022-08-02,"2022-08-01T00:00:00Z",15.7291666666667,200.5625,0.055352736
"THUALB_2022_04",233568,"02-Aug-2022 17:00:02",15.725,200.575,"SST",26.4,26.4287490258393,2,5759,NA,69.0515757559337,"","",2022-08-02,"2022-08-01T00:00:00Z",15.7291666666667,200.5625,0.055352736
"THUALB_2022_04",233568,"03-Aug-2022 00:00:00",15.65,200.7,"None",NA,NA,NA,NA,NA,NA,"03-Aug-2022 16:19:37","04-Aug-2022 05:06:56",2022-08-03,"2022-08-01T00:00:00Z",15.6458333333333,200.6875,0.056319684
"THUALB_2022_04",233568,"03-Aug-2022 12:00:00",15.55,200.9,"None",NA,NA,NA,NA,NA,NA,"","",2022-08-03,"2022-08-01T00:00:00Z",15.5625,200.895833333333,0.055687036
"THUALB_2022_04",233568,"03-Aug-2022 15:00:02",15.525,200.95,"SST",26.5,26.3749999722728,2,5607,NA,77.4738963779546,"","",2022-08-03,"2022-08-01T00:00:00Z",15.5208333333333,200.9375,0.05636266
"THUALB_2022_04",233568,"03-Aug-2022 16:35:02",15.525,201,"Light - Dawn",NA,NA,144,5626,NA,1.98960586516231,"","",2022-08-03,"2022-08-01T00:00:00Z",15.5208333333333,201.020833333333,0.058931023
"THUALB_2022_04",233568,"04-Aug-2022 00:00:00",15.525,201.125,"None",NA,NA,NA,NA,NA,NA,"04-Aug-2022 16:18:20","05-Aug-2022 05:04:38",2022-08-04,"2022-08-01T00:00:00Z",15.5208333333333,201.145833333333,0.06026687
"THUALB_2022_04",233568,"04-Aug-2022 04:41:17",15.55,201.175,"Light - Dusk",NA,NA,208,5626,NA,0.0999999999999996,"","",2022-08-04,"2022-08-01T00:00:00Z",15.5625,201.1875,0.06204239
"THUALB_2022_04",233568,"04-Aug-2022 05:16:17",15.55,201.175,"Light - Dusk",NA,NA,112,5626,NA,48.2971993117971,"","",2022-08-04,"2022-08-01T00:00:00Z",15.5625,201.1875,0.06204239
"THUALB_2022_04",233568,"04-Aug-2022 12:00:00",15.575,201.15,"None",NA,NA,NA,NA,NA,NA,"","",2022-08-04,"2022-08-01T00:00:00Z",15.5625,201.145833333333,0.061558597
"THUALB_2022_04",233568,"04-Aug-2022 16:15:02",15.625,201.125,"Light - Dawn",NA,NA,176,5626,NA,1.46451204312194,"","",2022-08-04,"2022-08-01T00:00:00Z",15.6041666666667,201.145833333333,0.062127974
"THUALB_2022_04",233568,"05-Aug-2022 00:00:00",15.725,201,"None",NA,NA,NA,NA,NA,NA,"05-Aug-2022 16:18:48","06-Aug-2022 05:04:57",2022-08-05,"2022-08-01T00:00:00Z",15.7291666666667,201.020833333333,0.059429727
"THUALB_2022_04",233568,"05-Aug-2022 04:42:32",15.85,200.925,"Light - Dusk",NA,NA,144,5691,NA,5.94047428963621,"","",2022-08-05,"2022-08-01T00:00:00Z",15.8541666666667,200.9375,0.060718074
"THUALB_2022_04",233568,"05-Aug-2022 12:00:00",15.85,200.825,"None",NA,NA,NA,NA,NA,NA,"","",2022-08-05,"2022-08-01T00:00:00Z",15.8541666666667,200.8125,0.059188105
"THUALB_2022_04",233568,"05-Aug-2022 16:00:02",15.9,200.75,"SST",25.8,26.3566655248624,2,5668,NA,27.8541850909301,"","",2022-08-05,"2022-08-01T00:00:00Z",15.8958333333333,200.770833333333,0.06129911
"THUALB_2022_04",233568,"05-Aug-2022 16:13:47",15.9,200.75,"Light - Dawn",NA,NA,144,5668,NA,7.95081845634249,"","",2022-08-05,"2022-08-01T00:00:00Z",15.8958333333333,200.770833333333,0.06129911
"THUALB_2022_04",233568,"06-Aug-2022 00:00:00",15.95,200.575,"None",NA,NA,NA,NA,NA,NA,"06-Aug-2022 16:20:26","07-Aug-2022 05:06:29",2022-08-06,"2022-08-01T00:00:00Z",15.9375,200.5625,0.05884318
"THUALB_2022_04",233568,"06-Aug-2022 04:33:48",16,200.425,"Light - Dusk",NA,NA,112,5687,NA,0.128215344679285,"","",2022-08-06,"2022-08-01T00:00:00Z",15.9791666666667,200.4375,0.06033217
"THUALB_2022_04",233568,"06-Aug-2022 12:00:00",16.025,200.35,"None",NA,NA,NA,NA,NA,NA,"","",2022-08-06,"2022-08-01T00:00:00Z",16.0208333333333,200.354166666667,0.060180005
"THUALB_2022_04",233568,"06-Aug-2022 14:00:03",16.025,200.325,"SST",25.5,26.3616661022769,2,5686,NA,11.9998072108961,"","",2022-08-06,"2022-08-01T00:00:00Z",16.0208333333333,200.3125,0.057161923
"THUALB_2022_04",233568,"06-Aug-2022 16:13:48",16,200.3,"Light - Dawn",NA,NA,176,5687,NA,22.874278700817,"","",2022-08-06,"2022-08-01T00:00:00Z",15.9791666666667,200.3125,0.060957085
"THUALB_2022_04",233568,"07-Aug-2022 00:00:00",16.075,200.375,"None",NA,NA,NA,NA,NA,NA,"07-Aug-2022 16:21:19","08-Aug-2022 05:06:57",2022-08-07,"2022-08-01T00:00:00Z",16.0625,200.395833333333,0.061944555
"THUALB_2022_04",233568,"07-Aug-2022 04:53:48",16.125,200.425,"Light - Dusk",NA,NA,112,5686,NA,0.1,"","",2022-08-07,"2022-08-01T00:00:00Z",16.1041666666667,200.4375,0.061320428
"THUALB_2022_04",233568,"07-Aug-2022 12:00:00",16.175,200.5,"None",NA,NA,NA,NA,NA,NA,"","",2022-08-07,"2022-08-01T00:00:00Z",16.1875,200.520833333333,0.0609898
"THUALB_2022_04",233568,"07-Aug-2022 16:00:03",16.225,200.5,"SST",25.4,26.3833343065447,3,5675,NA,10.9743153118233,"","",2022-08-07,"2022-08-01T00:00:00Z",16.2291666666667,200.520833333333,0.061141245
"THUALB_2022_04",233568,"07-Aug-2022 16:12:33",16.225,200.5,"Light - Dawn",NA,NA,144,5675,NA,32.2152150185849,"","",2022-08-07,"2022-08-01T00:00:00Z",16.2291666666667,200.520833333333,0.061141245
"THUALB_2022_04",233568,"08-Aug-2022 00:00:00",16.25,200.575,"None",NA,NA,NA,NA,NA,NA,"08-Aug-2022 16:20:31","09-Aug-2022 05:05:53",2022-08-08,"2022-08-01T00:00:00Z",16.2291666666667,200.5625,0.06257707
"THUALB_2022_04",233568,"08-Aug-2022 04:51:18",16.275,200.6,"Light - Dusk",NA,NA,112,5640,NA,0.100000000019897,"","",2022-08-08,"2022-08-01T00:00:00Z",16.2708333333333,200.604166666667,0.06323706
"THUALB_2022_04",233568,"08-Aug-2022 12:00:00",16.3,200.625,"None",NA,NA,NA,NA,NA,NA,"","",2022-08-08,"2022-08-01T00:00:00Z",16.3125,200.645833333333,0.061701015
"THUALB_2022_04",233568,"08-Aug-2022 13:00:03",16.3,200.625,"SST",25.4,26.3854162986411,2,5640,NA,10.792376378003,"","",2022-08-08,"2022-08-01T00:00:00Z",16.3125,200.645833333333,0.061701015
"THUALB_2022_04",233568,"08-Aug-2022 16:11:18",16.3,200.675,"Light - Dawn",NA,NA,176,5640,NA,0.109567862597075,"","",2022-08-08,"2022-08-01T00:00:00Z",16.3125,200.6875,0.06315385
"THUALB_2022_04",233568,"09-Aug-2022 00:00:00",16.325,200.625,"None",NA,NA,NA,NA,NA,NA,"09-Aug-2022 16:20:27","10-Aug-2022 05:05:15",2022-08-09,"2022-08-01T00:00:00Z",16.3125,200.645833333333,0.061701015
"THUALB_2022_04",233568,"09-Aug-2022 04:28:48",16.325,200.6,"Light - Dusk",NA,NA,112,5640,NA,0.101344459491799,"","",2022-08-09,"2022-08-01T00:00:00Z",16.3125,200.604166666667,0.061840665
"THUALB_2022_04",233568,"09-Aug-2022 12:00:00",16.3,200.575,"None",NA,NA,NA,NA,NA,NA,"","",2022-08-09,"2022-08-01T00:00:00Z",16.3125,200.5625,0.061055657
"THUALB_2022_04",233568,"09-Aug-2022 14:00:03",16.3,200.575,"SST",25.4,26.3783317614926,2,5640,NA,10.416653288628,"","",2022-08-09,"2022-08-01T00:00:00Z",16.3125,200.5625,0.061055657
"THUALB_2022_04",233568,"09-Aug-2022 16:08:48",16.3,200.575,"Light - Dawn",NA,NA,208,5640,NA,0.10000000000009,"","",2022-08-09,"2022-08-01T00:00:00Z",16.3125,200.5625,0.061055657
"THUALB_2022_04",233568,"10-Aug-2022 00:00:00",16.275,200.55,"None",NA,NA,NA,NA,NA,NA,"10-Aug-2022 16:21:03","11-Aug-2022 05:04:58",2022-08-10,"2022-08-01T00:00:00Z",16.2708333333333,200.5625,0.064086035
"THUALB_2022_04",233568,"10-Aug-2022 12:00:00",16.225,200.5,"None",NA,NA,NA,NA,NA,NA,"","",2022-08-10,"2022-08-01T00:00:00Z",16.2291666666667,200.520833333333,0.061141245
"THUALB_2022_04",233568,"11-Aug-2022 00:00:00",16.175,200.45,"None",NA,NA,NA,NA,NA,NA,"11-Aug-2022 16:21:47","12-Aug-2022 05:04:42",2022-08-11,"2022-08-01T00:00:00Z",16.1875,200.4375,0.06100314
"THUALB_2022_04",233568,"11-Aug-2022 12:00:00",16.15,200.375,"None",NA,NA,NA,NA,NA,NA,"","",2022-08-11,"2022-08-01T00:00:00Z",16.1458333333333,200.395833333333,0.059009604
"THUALB_2022_04",233568,"12-Aug-2022 00:00:00",16.125,200.3,"None",NA,NA,NA,NA,NA,NA,"12-Aug-2022 16:22:39","13-Aug-2022 05:04:41",2022-08-12,"2022-08-01T00:00:00Z",16.1041666666667,200.3125,0.058260746
"THUALB_2022_04",233568,"12-Aug-2022 12:00:00",16.125,200.2,"None",NA,NA,NA,NA,NA,NA,"","",2022-08-12,"2022-08-01T00:00:00Z",16.1041666666667,200.1875,0.05822238
"THUALB_2022_04",233568,"13-Aug-2022 00:00:00",16.125,200.1,"None",NA,NA,NA,NA,NA,NA,"13-Aug-2022 16:23:40","14-Aug-2022 05:04:55",2022-08-13,"2022-08-01T00:00:00Z",16.1041666666667,200.104166666667,0.060009565
