DeployID,Ptt,Date,Most Likely Latitude,Most Likely Longitude,Observation Type,Observed SST,Satellite SST,Observed Depth,Bathymetry Depth,Observation LL (MSS),Observation Score,Sunrise,Sunset,year-month-day,matched_lat,matched_lon,matched_chla,erddap_date
THUALB_2022_04,233568,27-Jul-2022 05:15:02,14.325,-163.0,Light - Dusk,,,80.0,5703.0,,0.504614591523163,,,2022-07-27,14.3125,0.02083,,2022-08-01
THUALB_2022_04,233568,27-Jul-2022 12:00:00,14.375,-162.775,None,,,,,,,,,2022-07-27,14.35417,0.02083,,2022-08-01
THUALB_2022_04,233568,27-Jul-2022 12:00:02,14.375,-162.775,SST,26.4,26.6399989266749,1.0,5703.0,,45.8047180501162,,,2022-07-27,14.35417,0.02083,,2022-08-01
THUALB_2022_04,233568,27-Jul-2022 16:06:17,14.4,-162.625,Light - Dawn,,,208.0,5694.0,,0.100000000000049,,,2022-07-27,14.39583,0.02083,,2022-08-01
THUALB_2022_04,233568,28-Jul-2022 00:00:00,14.475,-162.4,None,,,,,,,28-Jul-2022 16:32:13,29-Jul-2022 05:19:51,2022-07-28,14.47917,0.02083,,2022-08-01
THUALB_2022_04,233568,28-Jul-2022 05:10:02,14.55,-162.3,Light - Dusk,,,80.0,5787.0,,56.671567547332,,,2022-07-28,14.5625,0.02083,,2022-08-01
THUALB_2022_04,233568,28-Jul-2022 11:00:02,14.55,-162.15,SST,26.4,26.6108315924362,2.0,5758.0,,53.5491859223191,,,2022-07-28,14.5625,0.02083,,2022-08-01
THUALB_2022_04,233568,28-Jul-2022 12:00:00,14.55,-162.125,None,,,,,,,,,2022-07-28,14.5625,0.02083,,2022-08-01
THUALB_2022_04,233568,28-Jul-2022 16:15:02,14.575,-162.05,Light - Dawn,,,144.0,5758.0,,0.342767346112498,,,2022-07-28,14.5625,0.02083,,2022-08-01
THUALB_2022_04,233568,29-Jul-2022 00:00:00,14.625,-161.875,None,,,,,,,29-Jul-2022 16:30:08,30-Jul-2022 05:17:40,2022-07-29,14.60417,0.02083,,2022-08-01
THUALB_2022_04,233568,29-Jul-2022 04:56:17,14.65,-161.75,Light - Dusk,,,144.0,5751.0,,0.101652620246872,,,2022-07-29,14.64583,0.02083,,2022-08-01
THUALB_2022_04,233568,29-Jul-2022 11:00:02,14.7,-161.625,SST,26.4,26.6166684072547,3.0,5755.0,,54.2573423546581,,,2022-07-29,14.6875,0.02083,,2022-08-01
THUALB_2022_04,233568,29-Jul-2022 12:00:00,14.7,-161.625,None,,,,,,,,,2022-07-29,14.6875,0.02083,,2022-08-01
THUALB_2022_04,233568,29-Jul-2022 16:10:02,14.75,-161.575,Light - Dawn,,,112.0,5671.0,,0.100003517120323,,,2022-07-29,14.72917,0.02083,,2022-08-01
THUALB_2022_04,233568,30-Jul-2022 00:00:00,14.825,-161.45,None,,,,,,,30-Jul-2022 16:28:24,31-Jul-2022 05:15:55,2022-07-30,14.8125,0.02083,,2022-08-01
THUALB_2022_04,233568,30-Jul-2022 12:00:00,14.925,-161.275,None,,,,,,,,,2022-07-30,14.9375,0.02083,,2022-08-01
THUALB_2022_04,233568,31-Jul-2022 00:00:00,15.05,-161.1,None,,,,,,,31-Jul-2022 16:26:55,01-Aug-2022 05:14:29,2022-07-31,15.0625,0.02083,,2022-08-01
THUALB_2022_04,233568,31-Jul-2022 05:16:17,15.075,-161.075,Light - Dusk,,,80.0,5701.0,,14.5703588550175,,,2022-07-31,15.0625,0.02083,,2022-08-01
THUALB_2022_04,233568,31-Jul-2022 12:00:00,15.1,-160.9,None,,,,,,,,,2022-07-31,15.10417,0.02083,,2022-08-01
THUALB_2022_04,233568,31-Jul-2022 15:00:02,15.075,-160.85,SST,26.3,26.6312471199477,3.0,5661.0,,50.0325902885551,,,2022-07-31,15.0625,0.02083,,2022-08-01
THUALB_2022_04,233568,31-Jul-2022 16:17:32,15.1,-160.825,Light - Dawn,,,144.0,5661.0,,8.9375129865949,,,2022-07-31,15.10417,0.02083,,2022-08-01
THUALB_2022_04,233568,01-Aug-2022 00:00:00,15.275,-160.575,None,,,,,,,01-Aug-2022 16:24:45,02-Aug-2022 05:12:19,2022-08-01,15.27083,0.02083,,2022-08-01
THUALB_2022_04,233568,01-Aug-2022 05:02:32,15.55,-160.325,Light - Dusk,,,80.0,5663.0,,57.7507767976879,,,2022-08-01,15.5625,0.02083,,2022-08-01
THUALB_2022_04,233568,01-Aug-2022 12:00:00,15.8,-160.025,None,,,,,,,,,2022-08-01,15.8125,0.02083,,2022-08-01
THUALB_2022_04,233568,01-Aug-2022 12:00:02,15.8,-160.025,SST,26.4,26.5399981100029,2.0,5673.0,,64.4126422371348,,,2022-08-01,15.8125,0.02083,,2022-08-01
THUALB_2022_04,233568,01-Aug-2022 16:18:47,15.775,-159.95,Light - Dawn,,,80.0,5685.0,,0.117669030484673,,,2022-08-01,15.77083,0.02083,,2022-08-01
THUALB_2022_04,233568,02-Aug-2022 00:00:00,15.7,-159.8,None,,,,,,,02-Aug-2022 16:21:18,03-Aug-2022 05:09:25,2022-08-02,15.6875,0.02083,,2022-08-01
THUALB_2022_04,233568,02-Aug-2022 04:25:02,15.7,-159.7,Light - Dusk,,,176.0,5686.0,,2.31178157153357,,,2022-08-02,15.6875,0.02083,,2022-08-01
THUALB_2022_04,233568,02-Aug-2022 12:00:00,15.7,-159.525,None,,,,,,,,,2022-08-02,15.6875,0.02083,,2022-08-01
THUALB_2022_04,233568,02-Aug-2022 16:25:02,15.725,-159.425,Light - Dawn,,,144.0,5759.0,,2.66255203171468,,,2022-08-02,15.72917,0.02083,,2022-08-01
THUALB_2022_04,233568,02-Aug-2022 17:00:02,15.725,-159.425,SST,26.4,26.4287490258393,2.0,5759.0,,69.0515757559337,,,2022-08-02,15.72917,0.02083,,2022-08-01
THUALB_2022_04,233568,03-Aug-2022 00:00:00,15.65,-159.3,None,,,,,,,03-Aug-2022 16:19:37,04-Aug-2022 05:06:56,2022-08-03,15.64583,0.02083,,2022-08-01
THUALB_2022_04,233568,03-Aug-2022 12:00:00,15.55,-159.1,None,,,,,,,,,2022-08-03,15.5625,0.02083,,2022-08-01
THUALB_2022_04,233568,03-Aug-2022 15:00:02,15.525,-159.05,SST,26.5,26.3749999722728,2.0,5607.0,,77.4738963779546,,,2022-08-03,15.52083,0.02083,,2022-08-01
THUALB_2022_04,233568,03-Aug-2022 16:35:02,15.525,-159.0,Light - Dawn,,,144.0,5626.0,,1.98960586516231,,,2022-08-03,15.52083,0.02083,,2022-08-01
THUALB_2022_04,233568,04-Aug-2022 00:00:00,15.525,-158.875,None,,,,,,,04-Aug-2022 16:18:20,05-Aug-2022 05:04:38,2022-08-04,15.52083,0.02083,,2022-08-01
THUALB_2022_04,233568,04-Aug-2022 04:41:17,15.55,-158.825,Light - Dusk,,,208.0,5626.0,,0.0999999999999996,,,2022-08-04,15.5625,0.02083,,2022-08-01
THUALB_2022_04,233568,04-Aug-2022 05:16:17,15.55,-158.825,Light - Dusk,,,112.0,5626.0,,48.2971993117971,,,2022-08-04,15.5625,0.02083,,2022-08-01
THUALB_2022_04,233568,04-Aug-2022 12:00:00,15.575,-158.85,None,,,,,,,,,2022-08-04,15.5625,0.02083,,2022-08-01
THUALB_2022_04,233568,04-Aug-2022 16:15:02,15.625,-158.875,Light - Dawn,,,176.0,5626.0,,1.46451204312194,,,2022-08-04,15.60417,0.02083,,2022-08-01
THUALB_2022_04,233568,05-Aug-2022 00:00:00,15.725,-159.0,None,,,,,,,05-Aug-2022 16:18:48,06-Aug-2022 05:04:57,2022-08-05,15.72917,0.02083,,2022-08-01
THUALB_2022_04,233568,05-Aug-2022 04:42:32,15.85,-159.075,Light - Dusk,,,144.0,5691.0,,5.94047428963621,,,2022-08-05,15.85417,0.02083,,2022-08-01
THUALB_2022_04,233568,05-Aug-2022 12:00:00,15.85,-159.175,None,,,,,,,,,2022-08-05,15.85417,0.02083,,2022-08-01
THUALB_2022_04,233568,05-Aug-2022 16:00:02,15.9,-159.25,SST,25.8,26.3566655248624,2.0,5668.0,,27.8541850909301,,,2022-08-05,15.89583,0.02083,,2022-08-01
THUALB_2022_04,233568,05-Aug-2022 16:13:47,15.9,-159.25,Light - Dawn,,,144.0,5668.0,,7.95081845634249,,,2022-08-05,15.89583,0.02083,,2022-08-01
THUALB_2022_04,233568,06-Aug-2022 00:00:00,15.95,-159.425,None,,,,,,,06-Aug-2022 16:20:26,07-Aug-2022 05:06:29,2022-08-06,15.9375,0.02083,,2022-08-01
THUALB_2022_04,233568,06-Aug-2022 04:33:48,16.0,-159.575,Light - Dusk,,,112.0,5687.0,,0.128215344679285,,,2022-08-06,15.97917,0.02083,,2022-08-01
THUALB_2022_04,233568,06-Aug-2022 12:00:00,16.025,-159.65,None,,,,,,,,,2022-08-06,16.02083,0.02083,,2022-08-01
THUALB_2022_04,233568,06-Aug-2022 14:00:03,16.025,-159.675,SST,25.5,26.3616661022769,2.0,5686.0,,11.9998072108961,,,2022-08-06,16.02083,0.02083,,2022-08-01
THUALB_2022_04,233568,06-Aug-2022 16:13:48,16.0,-159.7,Light - Dawn,,,176.0,5687.0,,22.874278700817,,,2022-08-06,15.97917,0.02083,,2022-08-01
THUALB_2022_04,233568,07-Aug-2022 00:00:00,16.075,-159.625,None,,,,,,,07-Aug-2022 16:21:19,08-Aug-2022 05:06:57,2022-08-07,16.0625,0.02083,,2022-08-01
THUALB_2022_04,233568,07-Aug-2022 04:53:48,16.125,-159.575,Light - Dusk,,,112.0,5686.0,,0.1,,,2022-08-07,16.10417,0.02083,,2022-08-01
THUALB_2022_04,233568,07-Aug-2022 12:00:00,16.175,-159.5,None,,,,,,,,,2022-08-07,16.1875,0.02083,,2022-08-01
THUALB_2022_04,233568,07-Aug-2022 16:00:03,16.225,-159.5,SST,25.4,26.3833343065447,3.0,5675.0,,10.9743153118233,,,2022-08-07,16.22917,0.02083,,2022-08-01
THUALB_2022_04,233568,07-Aug-2022 16:12:33,16.225,-159.5,Light - Dawn,,,144.0,5675.0,,32.2152150185849,,,2022-08-07,16.22917,0.02083,,2022-08-01
THUALB_2022_04,233568,08-Aug-2022 00:00:00,16.25,-159.425,None,,,,,,,08-Aug-2022 16:20:31,09-Aug-2022 05:05:53,2022-08-08,16.22917,0.02083,,2022-08-01
THUALB_2022_04,233568,08-Aug-2022 04:51:18,16.275,-159.4,Light - Dusk,,,112.0,5640.0,,0.100000000019897,,,2022-08-08,16.27083,0.02083,,2022-08-01
THUALB_2022_04,233568,08-Aug-2022 12:00:00,16.3,-159.375,None,,,,,,,,,2022-08-08,16.3125,0.02083,,2022-08-01
THUALB_2022_04,233568,08-Aug-2022 13:00:03,16.3,-159.375,SST,25.4,26.3854162986411,2.0,5640.0,,10.792376378003,,,2022-08-08,16.3125,0.02083,,2022-08-01
THUALB_2022_04,233568,08-Aug-2022 16:11:18,16.3,-159.325,Light - Dawn,,,176.0,5640.0,,0.109567862597075,,,2022-08-08,16.3125,0.02083,,2022-08-01
THUALB_2022_04,233568,09-Aug-2022 00:00:00,16.325,-159.375,None,,,,,,,09-Aug-2022 16:20:27,10-Aug-2022 05:05:15,2022-08-09,16.3125,0.02083,,2022-08-01
THUALB_2022_04,233568,09-Aug-2022 04:28:48,16.325,-159.4,Light - Dusk,,,112.0,5640.0,,0.101344459491799,,,2022-08-09,16.3125,0.02083,,2022-08-01
THUALB_2022_04,233568,09-Aug-2022 12:00:00,16.3,-159.425,None,,,,,,,,,2022-08-09,16.3125,0.02083,,2022-08-01
THUALB_2022_04,233568,09-Aug-2022 14:00:03,16.3,-159.425,SST,25.4,26.3783317614926,2.0,5640.0,,10.416653288628,,,2022-08-09,16.3125,0.02083,,2022-08-01
THUALB_2022_04,233568,09-Aug-2022 16:08:48,16.3,-159.425,Light - Dawn,,,208.0,5640.0,,0.10000000000009,,,2022-08-09,16.3125,0.02083,,2022-08-01
THUALB_2022_04,233568,10-Aug-2022 00:00:00,16.275,-159.45,None,,,,,,,10-Aug-2022 16:21:03,11-Aug-2022 05:04:58,2022-08-10,16.27083,0.02083,,2022-08-01
THUALB_2022_04,233568,10-Aug-2022 12:00:00,16.225,-159.5,None,,,,,,,,,2022-08-10,16.22917,0.02083,,2022-08-01
THUALB_2022_04,233568,11-Aug-2022 00:00:00,16.175,-159.55,None,,,,,,,11-Aug-2022 16:21:47,12-Aug-2022 05:04:42,2022-08-11,16.1875,0.02083,,2022-08-01
THUALB_2022_04,233568,11-Aug-2022 12:00:00,16.15,-159.625,None,,,,,,,,,2022-08-11,16.14583,0.02083,,2022-08-01
THUALB_2022_04,233568,12-Aug-2022 00:00:00,16.125,-159.7,None,,,,,,,12-Aug-2022 16:22:39,13-Aug-2022 05:04:41,2022-08-12,16.10417,0.02083,,2022-08-01
THUALB_2022_04,233568,12-Aug-2022 12:00:00,16.125,-159.8,None,,,,,,,,,2022-08-12,16.10417,0.02083,,2022-08-01
THUALB_2022_04,233568,13-Aug-2022 00:00:00,16.125,-159.9,None,,,,,,,13-Aug-2022 16:23:40,14-Aug-2022 05:04:55,2022-08-13,16.10417,0.02083,,2022-08-01
THUALB_2022_04,233568,13-Aug-2022 04:56:18,16.175,-159.925,Light - Dusk,,,112.0,5678.0,,0.133585667663849,,,2022-08-13,16.1875,0.02083,,2022-08-01
THUALB_2022_04,233568,13-Aug-2022 12:00:00,16.05,-159.95,None,,,,,,,,,2022-08-13,16.0625,0.02083,,2022-08-01
THUALB_2022_04,233568,13-Aug-2022 15:00:03,16.0,-159.95,SST,25.9,26.6212479188045,3.0,5685.0,,21.0428531325956,,,2022-08-13,15.97917,0.02083,,2022-08-01
THUALB_2022_04,233568,13-Aug-2022 16:13:48,16.0,-159.95,Light - Dawn,,,176.0,5685.0,,0.678411330267177,,,2022-08-13,15.97917,0.02083,,2022-08-01
THUALB_2022_04,233568,14-Aug-2022 00:00:00,16.0,-159.875,None,,,,,,,14-Aug-2022 16:23:54,15-Aug-2022 05:04:06,2022-08-14,15.97917,0.02083,,2022-08-01
THUALB_2022_04,233568,14-Aug-2022 12:00:00,15.95,-159.75,None,,,,,,,,,2022-08-14,15.9375,0.02083,,2022-08-01
THUALB_2022_04,233568,14-Aug-2022 15:00:03,15.925,-159.7,SST,25.9,26.5787474437555,2.0,5687.0,,25.098534561454,,,2022-08-14,15.9375,0.02083,,2022-08-01
THUALB_2022_04,233568,14-Aug-2022 16:07:33,15.925,-159.7,Light - Dawn,,,112.0,5687.0,,35.4012195618495,,,2022-08-14,15.9375,0.02083,,2022-08-01
THUALB_2022_04,233568,15-Aug-2022 00:00:00,15.85,-159.525,None,,,,,,,15-Aug-2022 16:22:51,16-Aug-2022 05:01:57,2022-08-15,15.85417,0.02083,,2022-08-01
THUALB_2022_04,233568,15-Aug-2022 04:56:18,15.8,-159.35,Light - Dusk,,,80.0,5668.0,,4.45448637845375,,,2022-08-15,15.8125,0.02083,,2022-08-01
THUALB_2022_04,233568,15-Aug-2022 04:57:33,15.8,-159.35,Light - Dusk,,,80.0,5668.0,,12.4734238948895,,,2022-08-15,15.8125,0.02083,,2022-08-01
THUALB_2022_04,233568,15-Aug-2022 12:00:00,15.9,-159.55,None,,,,,,,,,2022-08-15,15.89583,0.02083,,2022-08-01
THUALB_2022_04,233568,15-Aug-2022 14:00:03,15.95,-159.625,SST,25.9,26.5249976941612,2.0,5687.0,,27.7218980574656,,,2022-08-15,15.9375,0.02083,,2022-08-01
THUALB_2022_04,233568,15-Aug-2022 16:08:48,16.0,-159.7,Light - Dawn,,,176.0,5687.0,,0.101665349835151,,,2022-08-15,15.97917,0.02083,,2022-08-01
THUALB_2022_04,233568,16-Aug-2022 00:00:00,16.2,-159.975,None,,,,,,,16-Aug-2022 16:24:28,17-Aug-2022 05:03:31,2022-08-16,16.1875,0.02083,,2022-08-01
THUALB_2022_04,233568,16-Aug-2022 05:01:18,16.3,-160.125,Light - Dusk,,,80.0,5726.0,,1.78343531567576,,,2022-08-16,16.3125,0.02083,,2022-08-01
THUALB_2022_04,233568,16-Aug-2022 12:00:00,16.225,-160.05,None,,,,,,,,,2022-08-16,16.22917,0.02083,,2022-08-01
THUALB_2022_04,233568,16-Aug-2022 15:00:03,16.2,-160.05,SST,26.2,26.516249527004,1.0,5701.0,,46.0598645891871,,,2022-08-16,16.1875,0.02083,,2022-08-01
THUALB_2022_04,233568,16-Aug-2022 16:16:18,16.2,-160.025,Light - Dawn,,,144.0,5701.0,,0.100000000000211,,,2022-08-16,16.1875,0.02083,,2022-08-01
THUALB_2022_04,233568,17-Aug-2022 00:00:00,16.175,-160.0,None,,,,,,,17-Aug-2022 16:24:46,18-Aug-2022 05:02:59,2022-08-17,16.1875,0.02083,,2022-09-01
THUALB_2022_04,233568,17-Aug-2022 12:00:00,16.2,-160.075,None,,,,,,,,,2022-08-17,16.1875,0.02083,,2022-09-01
THUALB_2022_04,233568,17-Aug-2022 14:00:03,16.225,-160.1,SST,26.2,26.566667950352,1.0,5701.0,,39.9626981695187,,,2022-08-17,16.22917,0.02083,,2022-09-01
THUALB_2022_04,233568,17-Aug-2022 16:15:03,16.225,-160.125,Light - Dawn,,,176.0,5701.0,,0.1,,,2022-08-17,16.22917,0.02083,,2022-09-01
THUALB_2022_04,233568,18-Aug-2022 00:00:00,16.275,-160.225,None,,,,,,,18-Aug-2022 16:25:45,19-Aug-2022 05:03:21,2022-08-18,16.27083,0.02083,,2022-09-01
THUALB_2022_04,233568,18-Aug-2022 05:05:03,16.3,-160.325,Light - Dusk,,,112.0,5763.0,,12.1807591210468,,,2022-08-18,16.3125,0.02083,,2022-09-01
THUALB_2022_04,233568,18-Aug-2022 09:00:03,16.325,-160.35,SST,26.8,26.657500484652,2.0,5763.0,,93.0088010773101,,,2022-08-18,16.3125,0.02083,,2022-09-01
THUALB_2022_04,233568,18-Aug-2022 12:00:00,16.3,-160.35,None,,,,,,,,,2022-08-18,16.3125,0.02083,,2022-09-01
THUALB_2022_04,233568,18-Aug-2022 16:06:18,16.3,-160.375,Light - Dawn,,,176.0,5763.0,,0.100000081721062,,,2022-08-18,16.3125,0.02083,,2022-09-01
THUALB_2022_04,233568,19-Aug-2022 00:00:00,16.275,-160.4,None,,,,,,,19-Aug-2022 16:26:38,20-Aug-2022 05:03:25,2022-08-19,16.27083,0.02083,,2022-09-01
THUALB_2022_04,233568,19-Aug-2022 05:08:48,16.15,-160.4,Light - Dusk,,,80.0,5732.0,,31.2873937568465,,,2022-08-19,16.14583,0.02083,,2022-09-01
THUALB_2022_04,233568,19-Aug-2022 12:00:00,16.325,-160.65,None,,,,,,,,,2022-08-19,16.3125,0.02083,,2022-09-01
THUALB_2022_04,233568,19-Aug-2022 14:00:03,16.375,-160.725,SST,26.9,26.7341659570403,0.0,5712.0,,92.3472741400786,,,2022-08-19,16.35417,0.02083,,2022-09-01
THUALB_2022_04,233568,19-Aug-2022 15:57:33,16.375,-160.775,Light - Dawn,,,176.0,5733.0,,0.100000001494917,,,2022-08-19,16.35417,0.02083,,2022-09-01
THUALB_2022_04,233568,20-Aug-2022 00:00:00,16.425,-160.95,None,,,,,,,20-Aug-2022 16:28:51,21-Aug-2022 05:05:06,2022-08-20,16.4375,0.02083,,2022-09-01
THUALB_2022_04,233568,20-Aug-2022 05:11:18,16.5,-161.1,Light - Dusk,,,80.0,5740.0,,0.149371426768382,,,2022-08-20,16.47917,0.02083,,2022-09-01
THUALB_2022_04,233568,20-Aug-2022 05:12:33,16.5,-161.1,Light - Dusk,,,80.0,5740.0,,5.52886328553825,,,2022-08-20,16.47917,0.02083,,2022-09-01
THUALB_2022_04,233568,20-Aug-2022 12:00:00,16.4,-161.125,None,,,,,,,,,2022-08-20,16.39583,0.02083,,2022-09-01
THUALB_2022_04,233568,20-Aug-2022 13:00:03,16.4,-161.125,SST,26.6,26.8854162986411,0.0,5740.0,,51.2130172013357,,,2022-08-20,16.39583,0.02083,,2022-09-01
THUALB_2022_04,233568,20-Aug-2022 16:05:03,16.375,-161.15,Light - Dawn,,,112.0,5740.0,,2.55491321528297,,,2022-08-20,16.35417,0.02083,,2022-09-01
THUALB_2022_04,233568,21-Aug-2022 00:00:00,16.375,-161.35,None,,,,,,,21-Aug-2022 16:30:40,22-Aug-2022 05:05:59,2022-08-21,16.35417,0.02083,,2022-09-01
THUALB_2022_04,233568,21-Aug-2022 12:00:00,16.325,-161.65,None,,,,,,,,,2022-08-21,16.3125,0.02083,,2022-09-01
THUALB_2022_04,233568,21-Aug-2022 16:03:48,16.425,-161.825,Light - Dawn,,,144.0,5667.0,,1.30127524515319,,,2022-08-21,16.4375,0.02083,,2022-09-01
THUALB_2022_04,233568,21-Aug-2022 17:00:03,16.4,-161.8,SST,26.6,27.0999984741211,2.0,5667.0,,41.4270904610327,,,2022-08-21,16.39583,0.02083,,2022-09-01
THUALB_2022_04,233568,22-Aug-2022 00:00:00,16.35,-161.65,None,,,,,,,22-Aug-2022 16:32:04,23-Aug-2022 05:06:29,2022-08-22,16.35417,0.02083,,2022-09-01
THUALB_2022_04,233568,22-Aug-2022 05:13:48,16.375,-161.575,Light - Dusk,,,48.0,5677.0,,92.8717478260993,,,2022-08-22,16.35417,0.02083,,2022-09-01
THUALB_2022_04,233568,22-Aug-2022 05:15:03,16.375,-161.575,Light - Dusk,,,48.0,5677.0,,83.5718685616736,,,2022-08-22,16.35417,0.02083,,2022-09-01
THUALB_2022_04,233568,22-Aug-2022 12:00:00,16.375,-161.45,None,,,,,,,,,2022-08-22,16.35417,0.02083,,2022-09-01
THUALB_2022_04,233568,22-Aug-2022 16:00:03,16.375,-161.4,SST,26.8,26.9533319179879,1.0,5745.0,,63.5706160895261,,,2022-08-22,16.35417,0.02083,,2022-09-01
THUALB_2022_04,233568,22-Aug-2022 16:02:33,16.375,-161.4,Light - Dawn,,,144.0,5745.0,,29.1463014811147,,,2022-08-22,16.35417,0.02083,,2022-09-01
THUALB_2022_04,233568,23-Aug-2022 00:00:00,16.4,-161.425,None,,,,,,,23-Aug-2022 16:31:16,24-Aug-2022 05:04:57,2022-08-23,16.39583,0.02083,,2022-09-01
THUALB_2022_04,233568,23-Aug-2022 05:11:18,16.425,-161.425,Light - Dusk,,,80.0,5745.0,,32.8616567083101,,,2022-08-23,16.4375,0.02083,,2022-09-01
THUALB_2022_04,233568,23-Aug-2022 12:00:00,16.45,-161.5,None,,,,,,,,,2022-08-23,16.4375,0.02083,,2022-09-01
THUALB_2022_04,233568,23-Aug-2022 15:00:03,16.45,-161.525,SST,26.9,26.9824968008863,1.0,5677.0,,74.1113805643311,,,2022-08-23,16.4375,0.02083,,2022-09-01
THUALB_2022_04,233568,23-Aug-2022 16:05:03,16.45,-161.525,Light - Dawn,,,176.0,5677.0,,0.1,,,2022-08-23,16.4375,0.02083,,2022-09-01
THUALB_2022_04,233568,24-Aug-2022 00:00:00,16.525,-161.625,None,,,,,,,24-Aug-2022 16:32:07,25-Aug-2022 05:05:09,2022-08-24,16.52083,0.02083,,2022-09-01
THUALB_2022_04,233568,24-Aug-2022 05:17:33,16.55,-161.65,Light - Dusk,,,80.0,5749.0,,88.7021943289325,,,2022-08-24,16.5625,0.02083,,2022-09-01
THUALB_2022_04,233568,24-Aug-2022 12:00:00,16.625,-161.775,None,,,,,,,,,2022-08-24,16.60417,0.02083,,2022-09-01
THUALB_2022_04,233568,24-Aug-2022 15:00:03,16.65,-161.8,SST,26.9,27.107501444353,2.0,5848.0,,59.8083987564755,,,2022-08-24,16.64583,0.02083,,2022-09-01
THUALB_2022_04,233568,24-Aug-2022 16:11:18,16.65,-161.825,Light - Dawn,,,176.0,5848.0,,0.100000001439127,,,2022-08-24,16.64583,0.02083,,2022-09-01
THUALB_2022_04,233568,25-Aug-2022 00:00:00,16.75,-161.95,None,,,,,,,25-Aug-2022 16:33:23,26-Aug-2022 05:05:56,2022-08-25,16.72917,0.02083,,2022-09-01
THUALB_2022_04,233568,25-Aug-2022 04:37:33,16.825,-162.05,Light - Dusk,,,176.0,5774.0,,0.0999999999999996,,,2022-08-25,16.8125,0.02083,,2022-09-01
THUALB_2022_04,233568,25-Aug-2022 09:00:03,16.85,-162.1,SST,27.1,27.2187510208951,1.0,5774.0,,69.6813184706985,,,2022-08-25,16.85417,0.02083,,2022-09-01
THUALB_2022_04,233568,25-Aug-2022 12:00:00,16.9,-162.15,None,,,,,,,,,2022-08-25,16.89583,0.02083,,2022-09-01
THUALB_2022_04,233568,25-Aug-2022 16:01:18,16.975,-162.225,Light - Dawn,,,208.0,5774.0,,0.10000000000041,,,2022-08-25,16.97917,0.02083,,2022-09-01
THUALB_2022_04,233568,26-Aug-2022 00:00:00,17.125,-162.35,None,,,,,,,26-Aug-2022 16:34:50,27-Aug-2022 05:07:07,2022-08-26,17.10417,0.02083,,2022-09-01
THUALB_2022_04,233568,26-Aug-2022 05:21:18,17.175,-162.4,Light - Dusk,,,48.0,5743.0,,18.0828930807522,,,2022-08-26,17.1875,0.02083,,2022-09-01
THUALB_2022_04,233568,26-Aug-2022 12:00:00,17.15,-162.3,None,,,,,,,,,2022-08-26,17.14583,0.02083,,2022-09-01
THUALB_2022_04,233568,26-Aug-2022 15:00:03,17.125,-162.25,SST,27.1,27.2974984853797,2.0,5743.0,,59.2371311510322,,,2022-08-26,17.10417,0.02083,,2022-09-01
THUALB_2022_04,233568,26-Aug-2022 16:16:18,17.125,-162.225,Light - Dawn,,,208.0,5789.0,,0.100000000000077,,,2022-08-26,17.10417,0.02083,,2022-09-01
THUALB_2022_04,233568,27-Aug-2022 00:00:00,17.075,-162.1,None,,,,,,,27-Aug-2022 16:34:03,28-Aug-2022 05:05:20,2022-08-27,17.0625,0.02083,,2022-09-01
THUALB_2022_04,233568,27-Aug-2022 05:17:33,17.0,-161.925,Light - Dusk,,,112.0,5790.0,,74.9483201423605,,,2022-08-27,16.97917,0.02083,,2022-09-01
THUALB_2022_04,233568,27-Aug-2022 12:00:00,17.1,-161.75,None,,,,,,,,,2022-08-27,17.10417,0.02083,,2022-09-01
THUALB_2022_04,233568,27-Aug-2022 15:00:03,17.1,-161.65,SST,27.1,27.1874990671873,1.0,5869.0,,74.8925873763016,,,2022-08-27,17.10417,0.02083,,2022-09-01
THUALB_2022_04,233568,27-Aug-2022 16:07:33,17.125,-161.65,Light - Dawn,,,208.0,5869.0,,9.30846371489877,,,2022-08-27,17.10417,0.02083,,2022-09-01
THUALB_2022_04,233568,28-Aug-2022 00:00:00,17.075,-161.75,None,,,,,,,28-Aug-2022 16:32:48,29-Aug-2022 05:03:11,2022-08-28,17.0625,0.02083,,2022-09-01
THUALB_2022_04,233568,28-Aug-2022 12:00:00,17.0,-161.9,None,,,,,,,,,2022-08-28,16.97917,0.02083,,2022-09-01
THUALB_2022_04,233568,28-Aug-2022 15:00:04,16.975,-161.95,SST,27.1,27.1474986353627,2.0,5790.0,,72.1365129931438,,,2022-08-28,16.97917,0.02083,,2022-09-01
THUALB_2022_04,233568,28-Aug-2022 16:15:04,16.975,-161.95,Light - Dawn,,,208.0,5790.0,,51.706061921537,,,2022-08-28,16.97917,0.02083,,2022-09-01
THUALB_2022_04,233568,29-Aug-2022 00:00:00,16.975,-162.15,None,,,,,,,29-Aug-2022 16:34:38,30-Aug-2022 05:03:57,2022-08-29,16.97917,0.02083,,2022-09-01
THUALB_2022_04,233568,29-Aug-2022 05:15:04,16.95,-162.175,Light - Dusk,,,80.0,5774.0,,98.5303384340114,,,2022-08-29,16.9375,0.02083,,2022-09-01
THUALB_2022_04,233568,29-Aug-2022 05:17:34,16.95,-162.175,Light - Dusk,,,48.0,5774.0,,92.8683915823433,,,2022-08-29,16.9375,0.02083,,2022-09-01
THUALB_2022_04,233568,29-Aug-2022 12:00:00,16.9,-162.375,None,,,,,,,,,2022-08-29,16.89583,0.02083,,2022-09-01
